0,63.6,,Time,Treflect
,,,767.9,20.73
,,,768,20.68
,,,768.1,20.74
,,,768.2,20.7
,,,768.3,20.71
,,,768.4,20.67
,,,768.5,20.71
,,,768.6,20.72
,,,768.7,20.71
,,,768.8,20.69
,,,768.9,20.69
,,,769,20.75
,,,769.1,20.71
,,,769.2,20.71
,,,769.3,20.67
,,,769.4,20.64
,,,769.5,20.66
,,,769.6,20.69
,,,769.7,20.69
,,,769.8,20.67
,,,769.9,20.7
,,,770,20.68
,,,770.1,20.68
,,,770.2,20.66
,,,770.3,20.71
,,,770.4,20.75
,,,770.5,20.72
,,,770.6,20.77
,,,770.7,20.75
,,,770.8,20.69
,,,770.9,20.73
,,,771,20.69
,,,771.1,20.7
,,,771.2,20.76
,,,771.3,20.77
,,,771.4,20.74
,,,771.5,20.73
,,,771.6,20.73
,,,771.7,20.73
,,,771.8,20.73
,,,771.9,20.72
,,,772,20.71
,,,772.1,20.72
,,,772.2,20.7
,,,772.3,20.72
,,,772.4,20.71
,,,772.5,20.71
,,,772.6,20.69
,,,772.7,20.7
,,,772.8,20.74
,,,772.9,20.71
,,,773,20.71
,,,773.1,20.72
,,,773.2,20.7
,,,773.3,20.7
,,,773.4,20.7
,,,773.5,20.7
,,,773.6,20.68
,,,773.7,20.75
,,,773.8,20.71
,,,773.9,20.77
,,,774,20.77
,,,774.1,20.75
,,,774.2,20.69
,,,774.3,20.69
,,,774.4,20.7
,,,774.5,20.7
,,,774.6,20.66
,,,774.7,20.6
,,,774.8,20.61
,,,774.9,20.61
,,,775,20.64
,,,775.1,20.68
,,,775.2,20.61
,,,775.3,20.6
,,,775.4,20.56
,,,775.5,20.55
,,,775.6,20.63
,,,775.7,20.64
,,,775.8,20.6
,,,775.9,20.55
,,,776,20.57
,,,776.1,20.64
,,,776.2,20.59
,,,776.3,20.64
,,,776.4,20.58
,,,776.5,20.56
,,,776.6,20.57
,,,776.7,20.57
,,,776.8,20.55
,,,776.9,20.58
,,,777,20.55
,,,777.1,20.57
,,,777.2,20.65
,,,777.3,20.63
,,,777.4,20.66
,,,777.5,20.61
,,,777.6,20.61
,,,777.7,20.64
,,,777.8,20.63
,,,777.9,20.64
,,,778,20.62
,,,778.1,20.65
,,,778.2,20.63
,,,778.3,20.65
,,,778.4,20.64
,,,778.5,20.65
,,,778.6,20.62
,,,778.7,20.6
,,,778.8,20.59
,,,778.9,20.65
,,,779,20.59
,,,779.1,20.61
,,,779.2,20.66
,,,779.3,20.69
,,,779.4,20.66
,,,779.5,20.61
,,,779.6,20.65
,,,779.7,20.67
,,,779.8,20.61
,,,779.9,20.66
,,,780,20.64
,,,780.1,20.69
,,,780.2,20.68
,,,780.3,20.71
,,,780.4,20.68
,,,780.5,20.64
,,,780.6,20.65
,,,780.7,20.64
,,,780.8,20.65
,,,780.9,20.63
,,,781,20.57
,,,781.1,20.61
,,,781.2,20.6
,,,781.3,20.58
,,,781.4,20.56
,,,781.5,20.58
,,,781.6,20.57
,,,781.7,20.64
,,,781.8,20.69
,,,781.9,20.68
,,,782,20.59
,,,782.1,20.58
,,,782.2,20.59
,,,782.3,20.62
,,,782.4,20.65
,,,782.5,20.64
,,,782.6,20.62
,,,782.7,20.64
,,,782.8,20.63
,,,782.9,20.64
,,,783,20.64
,,,783.1,20.64
,,,783.2,20.65
,,,783.3,20.66
,,,783.4,20.64
,,,783.5,20.62
,,,783.6,20.6
,,,783.7,20.6
,,,783.8,20.63
,,,783.9,20.64
,,,784,20.65
,,,784.1,20.61
,,,784.2,20.61
,,,784.3,20.63
,,,784.4,20.62
,,,784.5,20.64
,,,784.6,20.66
,,,784.7,20.61
,,,784.8,20.61
,,,784.9,20.63
,,,785,20.62
,,,785.1,20.62
,,,785.2,20.57
,,,785.3,20.58
,,,785.4,20.58
,,,785.5,20.59
,,,785.6,20.59
,,,785.7,20.58
,,,785.8,20.62
,,,785.9,20.61
,,,786,20.64
,,,786.1,20.68
,,,786.2,20.62
,,,786.3,20.69
,,,786.4,20.68
,,,786.5,20.6
,,,786.6,20.62
,,,786.7,20.63
,,,786.8,20.62
,,,786.9,20.64
,,,787,20.7
,,,787.1,20.65
,,,787.2,20.6
,,,787.3,20.61
,,,787.4,20.63
,,,787.5,20.61
,,,787.6,20.63
,,,787.7,20.63
,,,787.8,20.61
,,,787.9,20.61
,,,788,20.62
,,,788.1,20.58
,,,788.2,20.59
,,,788.3,20.61
,,,788.4,20.61
,,,788.5,20.59
,,,788.6,20.54
,,,788.7,20.53
,,,788.8,20.56
,,,788.9,20.54
,,,789,20.55
,,,789.1,20.54
,,,789.2,20.56
,,,789.3,20.57
,,,789.4,20.56
,,,789.5,20.6
,,,789.6,20.63
,,,789.7,20.59
,,,789.8,20.57
,,,789.9,20.54
,,,790,20.53
,,,790.1,20.56
,,,790.2,20.61
,,,790.3,20.61
,,,790.4,20.54
,,,790.5,20.59
,,,790.6,20.58
,,,790.7,20.57
,,,790.8,20.57
,,,790.9,20.6
,,,791,20.57
,,,791.1,20.55
,,,791.2,20.6
,,,791.3,20.62
,,,791.4,20.58
,,,791.5,20.53
,,,791.6,20.57
,,,791.7,20.6
,,,791.8,20.58
,,,791.9,20.57
,,,792,20.57
,,,792.1,20.53
,,,792.2,20.57
,,,792.3,20.62
,,,792.4,20.65
,,,792.5,20.63
,,,792.6,20.62
,,,792.7,20.61
,,,792.8,20.63
,,,792.9,20.67
,,,793,20.64
,,,793.1,20.59
,,,793.2,20.6
,,,793.3,20.62
,,,793.4,20.6
,,,793.5,20.59
,,,793.6,20.57
,,,793.7,20.59
,,,793.8,20.63
,,,793.9,20.62
,,,794,20.6
,,,794.1,20.58
,,,794.2,20.57
,,,794.3,20.56
,,,794.4,20.61
,,,794.5,20.6
,,,794.6,20.62
,,,794.7,20.69
,,,794.8,20.61
,,,794.9,20.62
,,,795,20.58
,,,795.1,20.61
,,,795.2,20.58
,,,795.3,20.57
,,,795.4,20.62
,,,795.5,20.68
,,,795.6,20.6
,,,795.7,20.66
,,,795.8,20.62
,,,795.9,20.62
,,,796,20.65
,,,796.1,20.68
,,,796.2,20.71
,,,796.3,20.65
,,,796.4,20.63
,,,796.5,20.61
,,,796.6,20.7
,,,796.7,20.67
,,,796.8,20.7
,,,796.9,20.65
,,,797,20.65
,,,797.1,20.7
,,,797.2,20.64
,,,797.3,20.64
,,,797.4,20.63
,,,797.5,20.62
,,,797.6,20.62
,,,797.7,20.64
,,,797.8,20.66
,,,797.9,20.66
,,,798,20.7
,,,798.1,20.66
,,,798.2,20.67
,,,798.3,20.67
,,,798.4,20.66
,,,798.5,20.67
,,,798.6,20.66
,,,798.7,20.67
,,,798.8,20.67
,,,798.9,20.68
,,,799,20.63
,,,799.1,20.66
,,,799.2,20.62
,,,799.3,20.62
,,,799.4,20.58
,,,799.5,20.63
,,,799.6,20.61
,,,799.7,20.65
,,,799.8,20.63
,,,799.9,20.63
,,,800,20.65
,,,800.1,20.63
,,,800.2,20.61
,,,800.3,20.63
,,,800.4,20.63
,,,800.5,20.67
,,,800.6,20.64
,,,800.7,20.62
,,,800.8,20.58
,,,800.9,20.61
,,,801,20.64
,,,801.1,20.61
,,,801.2,20.61
,,,801.3,20.56
,,,801.4,20.56
,,,801.5,20.58
,,,801.6,20.6
,,,801.7,20.62
,,,801.8,20.6
,,,801.9,20.58
,,,802,20.57
,,,802.1,20.55
,,,802.2,20.58
,,,802.3,20.57
,,,802.4,20.57
,,,802.5,20.63
,,,802.6,20.62
,,,802.7,20.64
,,,802.8,20.62
,,,802.9,20.6
,,,803,20.64
,,,803.1,20.62
,,,803.2,20.6
,,,803.3,20.64
,,,803.4,20.61
,,,803.5,20.62
,,,803.6,20.68
,,,803.7,20.61
,,,803.8,20.61
,,,803.9,20.59
,,,804,20.61
,,,804.1,20.63
,,,804.2,20.62
,,,804.3,20.6
,,,804.4,20.65
,,,804.5,20.64
,,,804.6,20.67
,,,804.7,20.59
,,,804.8,20.56
,,,804.9,20.62
,,,805,20.57
,,,805.1,20.56
,,,805.2,20.59
,,,805.3,20.57
,,,805.4,20.55
,,,805.5,20.59
,,,805.6,20.56
,,,805.7,20.58
,,,805.8,20.65
,,,805.9,20.57
,,,806,20.58
,,,806.1,20.55
,,,806.2,20.53
,,,806.3,20.57
,,,806.4,20.54
,,,806.5,20.56
,,,806.6,20.59
,,,806.7,20.54
,,,806.8,20.54
,,,806.9,20.55
,,,807,20.55
,,,807.1,20.55
,,,807.2,20.56
,,,807.3,20.55
,,,807.4,20.56
,,,807.5,20.54
,,,807.6,20.57
,,,807.7,20.59
,,,807.8,20.54
,,,807.9,20.56
,,,808,20.55
,,,808.1,20.58
,,,808.2,20.57
,,,808.3,20.56
,,,808.4,20.56
,,,808.5,20.56
,,,808.6,20.56
,,,808.7,20.56
,,,808.8,20.56
,,,808.9,20.56
,,,809,20.56
,,,809.1,20.56
,,,809.2,20.56
,,,809.3,20.56
,,,809.4,20.56
,,,809.5,20.55
,,,809.6,20.56
,,,809.7,20.57
,,,809.8,20.56
,,,809.9,20.55
,,,810,20.57
,,,810.1,20.52
,,,810.2,20.56
,,,810.3,20.58
,,,810.4,20.54
,,,810.5,20.53
,,,810.6,20.58
,,,810.7,20.57
,,,810.8,20.58
,,,810.9,20.52
,,,811,20.52
,,,811.1,20.49
,,,811.2,20.48
,,,811.3,20.47
,,,811.4,20.47
,,,811.5,20.5
,,,811.6,20.46
,,,811.7,20.47
,,,811.8,20.55
,,,811.9,20.49
,,,812,20.51
,,,812.1,20.53
,,,812.2,20.54
,,,812.3,20.53
,,,812.4,20.51
,,,812.5,20.52
,,,812.6,20.54
,,,812.7,20.52
,,,812.8,20.52
,,,812.9,20.48
,,,813,20.5
,,,813.1,20.48
,,,813.2,20.47
,,,813.3,20.54
,,,813.4,20.49
,,,813.5,20.49
,,,813.6,20.48
,,,813.7,20.5
,,,813.8,20.53
,,,813.9,20.53
,,,814,20.53
,,,814.1,20.52
,,,814.2,20.5
,,,814.3,20.5
,,,814.4,20.52
,,,814.5,20.59
,,,814.6,20.53
,,,814.7,20.55
,,,814.8,20.54
,,,814.9,20.49
,,,815,20.56
,,,815.1,20.57
,,,815.2,20.51
,,,815.3,20.55
,,,815.4,20.52
,,,815.5,20.53
,,,815.6,20.53
,,,815.7,20.53
,,,815.8,20.54
,,,815.9,20.57
,,,816,20.55
,,,816.1,20.51
,,,816.2,20.52
,,,816.3,20.56
,,,816.4,20.61
,,,816.5,20.59
,,,816.6,20.55
,,,816.7,20.56
,,,816.8,20.56
,,,816.9,20.61
,,,817,20.58
,,,817.1,20.58
,,,817.2,20.53
,,,817.3,20.55
,,,817.4,20.58
,,,817.5,20.56
,,,817.6,20.63
,,,817.7,20.58
,,,817.8,20.59
,,,817.9,20.54
,,,818,20.53
,,,818.1,20.56
,,,818.2,20.56
,,,818.3,20.55
,,,818.4,20.51
,,,818.5,20.61
,,,818.6,20.57
,,,818.7,20.54
,,,818.8,20.57
,,,818.9,20.52
,,,819,20.55
,,,819.1,20.57
,,,819.2,20.58
,,,819.3,20.59
,,,819.4,20.55
,,,819.5,20.57
,,,819.6,20.55
,,,819.7,20.53
,,,819.8,20.52
,,,819.9,20.61
,,,820,20.58
,,,820.1,20.57
,,,820.2,20.56
,,,820.3,20.56
,,,820.4,20.57
,,,820.5,20.65
,,,820.6,20.62
,,,820.7,20.62
,,,820.8,20.59
,,,820.9,20.57
,,,821,20.57
,,,821.1,20.59
,,,821.2,20.62
,,,821.3,20.56
,,,821.4,20.61
,,,821.5,20.61
,,,821.6,20.63
,,,821.7,20.63
,,,821.8,20.59
,,,821.9,20.62
,,,822,20.65
,,,822.1,20.59
,,,822.2,20.6
,,,822.3,20.62
,,,822.4,20.64
,,,822.5,20.58
,,,822.6,20.57
,,,822.7,20.56
,,,822.8,20.56
,,,822.9,20.63
,,,823,20.61
,,,823.1,20.62
,,,823.2,20.67
,,,823.3,20.65
,,,823.4,20.69
,,,823.5,20.71
,,,823.6,20.67
,,,823.7,20.68
,,,823.8,20.64
,,,823.9,20.61
,,,824,20.64
,,,824.1,20.63
,,,824.2,20.62
,,,824.3,20.62
,,,824.4,20.65
,,,824.5,20.64
,,,824.6,20.65
,,,824.7,20.64
,,,824.8,20.65
,,,824.9,20.63
,,,825,20.59
,,,825.1,20.61
,,,825.2,20.57
,,,825.3,20.62
,,,825.4,20.6
,,,825.5,20.58
,,,825.6,20.56
,,,825.7,20.59
,,,825.8,20.59
,,,825.9,20.58
,,,826,20.56
,,,826.1,20.55
,,,826.2,20.57
,,,826.3,20.59
,,,826.4,20.57
,,,826.5,20.58
,,,826.6,20.63
,,,826.7,20.58
,,,826.8,20.59
,,,826.9,20.59
,,,827,20.6
,,,827.1,20.65
,,,827.2,20.61
,,,827.3,20.58
,,,827.4,20.57
,,,827.5,20.57
,,,827.6,20.56
,,,827.7,20.55
,,,827.8,20.58
,,,827.9,20.58
,,,828,20.56
,,,828.1,20.55
,,,828.2,20.52
,,,828.3,20.54
,,,828.4,20.58
,,,828.5,20.58
,,,828.6,20.59
,,,828.7,20.57
,,,828.8,20.56
,,,828.9,20.6
,,,829,20.59
,,,829.1,20.55
,,,829.2,20.57
,,,829.3,20.57
,,,829.4,20.54
,,,829.5,20.55
,,,829.6,20.54
,,,829.7,20.51
,,,829.8,20.51
,,,829.9,20.53
,,,830,20.53
,,,830.1,20.52
,,,830.2,20.57
,,,830.3,20.58
,,,830.4,20.57
,,,830.5,20.57
,,,830.6,20.54
,,,830.7,20.54
,,,830.8,20.58
,,,830.9,20.55
,,,831,20.52
,,,831.1,20.55
,,,831.2,20.58
,,,831.3,20.5
,,,831.4,20.51
,,,831.5,20.49
,,,831.6,20.49
,,,831.7,20.51
,,,831.8,20.48
,,,831.9,20.49
,,,832,20.49
,,,832.1,20.52
,,,832.2,20.49
,,,832.3,20.48
,,,832.4,20.47
,,,832.5,20.5
,,,832.6,20.52
,,,832.7,20.49
,,,832.8,20.5
,,,832.9,20.48
,,,833,20.46
,,,833.1,20.49
,,,833.2,20.49
,,,833.3,20.44
,,,833.4,20.46
,,,833.5,20.45
,,,833.6,20.47
,,,833.7,20.45
,,,833.8,20.43
,,,833.9,20.44
,,,834,20.46
,,,834.1,20.51
,,,834.2,20.47
,,,834.3,20.48
,,,834.4,20.49
,,,834.5,20.46
,,,834.6,20.46
,,,834.7,20.43
,,,834.8,20.48
,,,834.9,20.44
,,,835,20.53
,,,835.1,20.5
,,,835.2,20.5
,,,835.3,20.47
,,,835.4,20.45
,,,835.5,20.45
,,,835.6,20.49
,,,835.7,20.47
,,,835.8,20.52
,,,835.9,20.49
,,,836,20.49
,,,836.1,20.42
,,,836.2,20.42
,,,836.3,20.43
,,,836.4,20.43
,,,836.5,20.44
,,,836.6,20.43
,,,836.7,20.52
,,,836.8,20.47
,,,836.9,20.45
,,,837,20.42
,,,837.1,20.5
,,,837.2,20.45
,,,837.3,20.45
,,,837.4,20.42
,,,837.5,20.47
,,,837.6,20.48
,,,837.7,20.49
,,,837.8,20.52
,,,837.9,20.49
,,,838,20.5
,,,838.1,20.5
,,,838.2,20.49
,,,838.3,20.47
,,,838.4,20.51
,,,838.5,20.52
,,,838.6,20.49
,,,838.7,20.48
,,,838.8,20.47
,,,838.9,20.48
,,,839,20.52
,,,839.1,20.56
,,,839.2,20.54
,,,839.3,20.59
,,,839.4,20.58
,,,839.5,20.56
,,,839.6,20.55
,,,839.7,20.58
,,,839.8,20.56
,,,839.9,20.6
,,,840,20.55
,,,840.1,20.52
,,,840.2,20.52
,,,840.3,20.55
,,,840.4,20.52
,,,840.5,20.5
,,,840.6,20.48
,,,840.7,20.5
,,,840.8,20.53
,,,840.9,20.51
,,,841,20.5
,,,841.1,20.49
,,,841.2,20.48
,,,841.3,20.42
,,,841.4,20.49
,,,841.5,20.41
,,,841.6,20.41
,,,841.7,20.43
,,,841.8,20.45
,,,841.9,20.41
,,,842,20.49
,,,842.1,20.45
,,,842.2,20.41
,,,842.3,20.4
,,,842.4,20.4
,,,842.5,20.45
,,,842.6,20.48
,,,842.7,20.47
,,,842.8,20.45
,,,842.9,20.49
,,,843,20.51
,,,843.1,20.56
,,,843.2,20.57
,,,843.3,20.51
,,,843.4,20.52
,,,843.5,20.49
,,,843.6,20.52
,,,843.7,20.47
,,,843.8,20.47
,,,843.9,20.48
,,,844,20.49
,,,844.1,20.55
,,,844.2,20.51
,,,844.3,20.53
,,,844.4,20.5
,,,844.5,20.52
,,,844.6,20.62
,,,844.7,20.55
,,,844.8,20.54
,,,844.9,20.5
,,,845,20.44
,,,845.1,20.42
,,,845.2,20.47
,,,845.3,20.47
,,,845.4,20.52
,,,845.5,20.49
,,,845.6,20.51
,,,845.7,20.47
,,,845.8,20.47
,,,845.9,20.46
,,,846,20.47
,,,846.1,20.45
,,,846.2,20.51
,,,846.3,20.41
,,,846.4,20.41
,,,846.5,20.47
,,,846.6,20.46
,,,846.7,20.47
,,,846.8,20.45
,,,846.9,20.44
,,,847,20.46
,,,847.1,20.45
,,,847.2,20.41
,,,847.3,20.42
,,,847.4,20.44
,,,847.5,20.46
,,,847.6,20.47
,,,847.7,20.47
,,,847.8,20.46
,,,847.9,20.48
,,,848,20.53
,,,848.1,20.47
,,,848.2,20.47
,,,848.3,20.52
,,,848.4,20.53
,,,848.5,20.47
,,,848.6,20.47
,,,848.7,20.46
,,,848.8,20.47
,,,848.9,20.48
,,,849,20.49
,,,849.1,20.52
,,,849.2,20.49
,,,849.3,20.52
,,,849.4,20.48
,,,849.5,20.45
,,,849.6,20.48
,,,849.7,20.5
,,,849.8,20.49
,,,849.9,20.47
,,,850,20.48
,,,850.1,20.5
,,,850.2,20.46
,,,850.3,20.42
,,,850.4,20.45
,,,850.5,20.45
,,,850.6,20.43
,,,850.7,20.42
,,,850.8,20.42
,,,850.9,20.43
,,,851,20.43
,,,851.1,20.41
,,,851.2,20.42
,,,851.3,20.4
,,,851.4,20.39
,,,851.5,20.46
,,,851.6,20.39
,,,851.7,20.36
,,,851.8,20.38
,,,851.9,20.4
,,,852,20.39
,,,852.1,20.4
,,,852.2,20.39
,,,852.3,20.4
,,,852.4,20.39
,,,852.5,20.42
,,,852.6,20.46
,,,852.7,20.4
,,,852.8,20.42
,,,852.9,20.38
,,,853,20.46
,,,853.1,20.46
,,,853.2,20.48
,,,853.3,20.47
,,,853.4,20.46
,,,853.5,20.48
,,,853.6,20.48
,,,853.7,20.47
,,,853.8,20.46
,,,853.9,20.47
,,,854,20.44
,,,854.1,20.51
,,,854.2,20.5
,,,854.3,20.48
,,,854.4,20.47
,,,854.5,20.48
,,,854.6,20.48
,,,854.7,20.52
,,,854.8,20.47
,,,854.9,20.51
,,,855,20.53
,,,855.1,20.48
,,,855.2,20.47
,,,855.3,20.52
,,,855.4,20.5
,,,855.5,20.49
,,,855.6,20.49
,,,855.7,20.47
,,,855.8,20.5
,,,855.9,20.59
,,,856,20.56
,,,856.1,20.56
,,,856.2,20.57
,,,856.3,20.54
,,,856.4,20.51
,,,856.5,20.5
,,,856.6,20.48
,,,856.7,20.52
,,,856.8,20.5
,,,856.9,20.54
,,,857,20.55
,,,857.1,20.56
,,,857.2,20.57
,,,857.3,20.62
,,,857.4,20.59
,,,857.5,20.58
,,,857.6,20.63
,,,857.7,20.56
,,,857.8,20.61
,,,857.9,20.58
,,,858,20.55
,,,858.1,20.62
,,,858.2,20.57
,,,858.3,20.58
,,,858.4,20.61
,,,858.5,20.58
,,,858.6,20.59
,,,858.7,20.6
,,,858.8,20.59
,,,858.9,20.59
,,,859,20.6
,,,859.1,20.59
,,,859.2,20.58
,,,859.3,20.63
,,,859.4,20.62
,,,859.5,20.62
,,,859.6,20.59
,,,859.7,20.6
,,,859.8,20.6
,,,859.9,20.62
,,,860,20.62
,,,860.1,20.66
,,,860.2,20.62
,,,860.3,20.62
,,,860.4,20.65
,,,860.5,20.55
,,,860.6,20.58
,,,860.7,20.61
,,,860.8,20.59
,,,860.9,20.6
,,,861,20.64
,,,861.1,20.62
,,,861.2,20.59
,,,861.3,20.58
,,,861.4,20.58
,,,861.5,20.58
,,,861.6,20.55
,,,861.7,20.57
,,,861.8,20.55
,,,861.9,20.53
,,,862,20.53
,,,862.1,20.58
,,,862.2,20.57
,,,862.3,20.55
,,,862.4,20.55
,,,862.5,20.54
,,,862.6,20.52
,,,862.7,20.5
,,,862.8,20.53
,,,862.9,20.58
,,,863,20.51
,,,863.1,20.55
,,,863.2,20.51
,,,863.3,20.54
,,,863.4,20.62
,,,863.5,20.56
,,,863.6,20.55
,,,863.7,20.54
,,,863.8,20.56
,,,863.9,20.59
,,,864,20.64
,,,864.1,20.63
,,,864.2,20.61
,,,864.3,20.57
,,,864.4,20.64
,,,864.5,20.61
,,,864.6,20.62
,,,864.7,20.59
,,,864.8,20.59
,,,864.9,20.58
,,,865,20.58
,,,865.1,20.62
,,,865.2,20.61
,,,865.3,20.61
,,,865.4,20.61
,,,865.5,20.55
,,,865.6,20.52
,,,865.7,20.52
,,,865.8,20.54
,,,865.9,20.57
,,,866,20.56
,,,866.1,20.54
,,,866.2,20.54
,,,866.3,20.56
,,,866.4,20.55
,,,866.5,20.61
,,,866.6,20.57
,,,866.7,20.6
,,,866.8,20.54
,,,866.9,20.54
,,,867,20.59
,,,867.1,20.58
,,,867.2,20.64
,,,867.3,20.58
,,,867.4,20.57
,,,867.5,20.59
,,,867.6,20.58
,,,867.7,20.59
,,,867.8,20.6
,,,867.9,20.6
,,,868,20.58
,,,868.1,20.59
,,,868.2,20.6
,,,868.3,20.6
,,,868.4,20.6
,,,868.5,20.6
,,,868.6,20.6
,,,868.7,20.6
,,,868.8,20.6
,,,868.9,20.6
,,,869,20.6
,,,869.1,20.6
,,,869.2,20.6
,,,869.3,20.6
,,,869.4,20.6
,,,869.5,20.55
,,,869.6,20.54
,,,869.7,20.53
,,,869.8,20.53
,,,869.9,20.56
,,,870,20.54
,,,870.1,20.5
,,,870.2,20.49
,,,870.3,20.57
,,,870.4,20.53
,,,870.5,20.52
,,,870.6,20.52
,,,870.7,20.53
,,,870.8,20.54
,,,870.9,20.55
,,,871,20.51
,,,871.1,20.55
,,,871.2,20.58
,,,871.3,20.57
,,,871.4,20.54
,,,871.5,20.62
,,,871.6,20.54
,,,871.7,20.56
,,,871.8,20.54
,,,871.9,20.53
,,,872,20.57
,,,872.1,20.56
,,,872.2,20.55
,,,872.3,20.59
,,,872.4,20.59
,,,872.5,20.55
,,,872.6,20.57
,,,872.7,20.53
,,,872.8,20.5
,,,872.9,20.57
,,,873,20.58
,,,873.1,20.59
,,,873.2,20.55
,,,873.3,20.53
,,,873.4,20.55
,,,873.5,20.52
,,,873.6,20.52
,,,873.7,20.51
,,,873.8,20.5
,,,873.9,20.54
,,,874,20.56
,,,874.1,20.51
,,,874.2,20.5
,,,874.3,20.5
,,,874.4,20.54
,,,874.5,20.56
,,,874.6,20.61
,,,874.7,20.5
,,,874.8,20.52
,,,874.9,20.55
,,,875,20.54
,,,875.1,20.55
,,,875.2,20.56
,,,875.3,20.57
,,,875.4,20.57
,,,875.5,20.59
,,,875.6,20.55
,,,875.7,20.55
,,,875.8,20.54
,,,875.9,20.54
,,,876,20.53
,,,876.1,20.54
,,,876.2,20.53
,,,876.3,20.51
,,,876.4,20.54
,,,876.5,20.5
,,,876.6,20.5
,,,876.7,20.5
,,,876.8,20.52
,,,876.9,20.47
,,,877,20.51
,,,877.1,20.5
,,,877.2,20.48
,,,877.3,20.48
,,,877.4,20.51
,,,877.5,20.49
,,,877.6,20.52
,,,877.7,20.5
,,,877.8,20.49
,,,877.9,20.49
,,,878,20.51
,,,878.1,20.49
,,,878.2,20.49
,,,878.3,20.48
,,,878.4,20.48
,,,878.5,20.51
,,,878.6,20.49
,,,878.7,20.47
,,,878.8,20.46
,,,878.9,20.48
,,,879,20.49
,,,879.1,20.53
,,,879.2,20.55
,,,879.3,20.65
,,,879.4,20.57
,,,879.5,20.62
,,,879.6,20.6
,,,879.7,20.63
,,,879.8,20.59
,,,879.9,20.59
,,,880,20.61
,,,880.1,20.64
,,,880.2,20.6
,,,880.3,20.56
,,,880.4,20.62
,,,880.5,20.6
,,,880.6,20.59
,,,880.7,20.67
,,,880.8,20.68
,,,880.9,20.61
,,,881,20.57
,,,881.1,20.58
,,,881.2,20.62
,,,881.3,20.6
,,,881.4,20.65
,,,881.5,20.6
,,,881.6,20.63
,,,881.7,20.62
,,,881.8,20.62
,,,881.9,20.59
,,,882,20.58
,,,882.1,20.59
,,,882.2,20.6
,,,882.3,20.59
,,,882.4,20.59
,,,882.5,20.61
,,,882.6,20.6
,,,882.7,20.57
,,,882.8,20.56
,,,882.9,20.6
,,,883,20.62
,,,883.1,20.6
,,,883.2,20.62
,,,883.3,20.61
,,,883.4,20.62
,,,883.5,20.6
,,,883.6,20.58
,,,883.7,20.57
,,,883.8,20.65
,,,883.9,20.6
,,,884,20.61
,,,884.1,20.53
,,,884.2,20.54
,,,884.3,20.56
,,,884.4,20.62
,,,884.5,20.66
,,,884.6,20.61
,,,884.7,20.59
,,,884.8,20.63
,,,884.9,20.62
,,,885,20.57
,,,885.1,20.56
,,,885.2,20.51
,,,885.3,20.51
,,,885.4,20.5
,,,885.5,20.59
,,,885.6,20.53
,,,885.7,20.52
,,,885.8,20.5
,,,885.9,20.51
,,,886,20.51
,,,886.1,20.52
,,,886.2,20.54
,,,886.3,20.59
,,,886.4,20.58
,,,886.5,20.53
,,,886.6,20.57
,,,886.7,20.49
,,,886.8,20.54
,,,886.9,20.54
,,,887,20.49
,,,887.1,20.54
,,,887.2,20.56
,,,887.3,20.55
,,,887.4,20.59
,,,887.5,20.58
,,,887.6,20.55
,,,887.7,20.59
,,,887.8,20.59
,,,887.9,20.6
,,,888,20.6
,,,888.1,20.61
,,,888.2,20.59
,,,888.3,20.59
,,,888.4,20.61
,,,888.5,20.59
,,,888.6,20.6
,,,888.7,20.62
,,,888.8,20.59
,,,888.9,20.57
,,,889,20.62
,,,889.1,20.61
,,,889.2,20.61
,,,889.3,20.63
,,,889.4,20.66
,,,889.5,20.66
,,,889.6,20.71
,,,889.7,20.69
,,,889.8,20.63
,,,889.9,20.65
,,,890,20.67
,,,890.1,20.67
,,,890.2,20.62
,,,890.3,20.61
,,,890.4,20.61
,,,890.5,20.63
,,,890.6,20.63
,,,890.7,20.64
,,,890.8,20.66
,,,890.9,20.66
,,,891,20.65
,,,891.1,20.62
,,,891.2,20.63
,,,891.3,20.67
,,,891.4,20.66
,,,891.5,20.63
,,,891.6,20.65
,,,891.7,20.65
,,,891.8,20.58
,,,891.9,20.59
,,,892,20.56
,,,892.1,20.53
,,,892.2,20.56
,,,892.3,20.53
,,,892.4,20.53
,,,892.5,20.55
,,,892.6,20.58
,,,892.7,20.57
,,,892.8,20.57
,,,892.9,20.54
,,,893,20.53
,,,893.1,20.56
,,,893.2,20.59
,,,893.3,20.61
,,,893.4,20.58
,,,893.5,20.57
,,,893.6,20.56
,,,893.7,20.6
,,,893.8,20.56
,,,893.9,20.53
,,,894,20.6
,,,894.1,20.57
,,,894.2,20.55
,,,894.3,20.58
,,,894.4,20.63
,,,894.5,20.57
,,,894.6,20.58
,,,894.7,20.57
,,,894.8,20.55
,,,894.9,20.55
,,,895,20.56
,,,895.1,20.64
,,,895.2,20.6
,,,895.3,20.66
,,,895.4,20.59
,,,895.5,20.61
,,,895.6,20.63
,,,895.7,20.59
,,,895.8,20.53
,,,895.9,20.57
,,,896,20.55
,,,896.1,20.58
,,,896.2,20.6
,,,896.3,20.56
,,,896.4,20.52
,,,896.5,20.52
,,,896.6,20.53
,,,896.7,20.53
,,,896.8,20.54
,,,896.9,20.54
,,,897,20.54
,,,897.1,20.56
,,,897.2,20.52
,,,897.3,20.45
